epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
59642.75000,699688869.1826417446136475,378282.8136734674335457,65973.2170222910644952,2316.5144658809458633,-0.1045794750308920,0.9124509450149570,0.4603380025105464
59643.00000,699710469.1826417446136475,375404.2878069621510804,85558.8084395306796068,12249.3597089519080328,-0.1617880116696256,0.9005467738526346,0.4591172353352042
59643.25000,699732069.1826417446136475,371301.2232463642721996,104856.3300934218568727,22139.5891440298946691,-0.2179341938316450,0.8857945592720867,0.4563980170773538
59643.50000,699753669.1826417446136475,365998.3722620683256537,123805.3724501581018558,31955.2350032581598498,-0.2728527524708662,0.8682979579370979,0.4522179459350563
59643.75000,699775269.1826417446136475,359523.9338313938351348,142347.8285365148040000,41665.1833032797512715,-0.3263898148804084,0.8481663233207682,0.4466183837978185
59644.00000,699796869.1826417446136475,351909.3081253040581942,160428.0049425300094299,51239.2491339926782530,-0.3784028219992526,0.8255136024853692,0.4396439042972364
59644.25000,699818469.1826417446136475,343188.8541891804779880,177992.7098371750325896,60648.2403262707666727,-0.4287603183875510,0.8004573126430747,0.4313417698577944
59644.50000,699840069.1826417446136475,333399.6533698578714393,194991.3198245835083071,69864.0101929323136574,-0.4773416332833143,0.7731176067197667,0.4217614438228597
59644.75000,699861669.1826417446136475,322581.2806407976313494,211375.8276376403809991,78859.5001538478682050,-0.5240364713288925,0.7436164342454787,0.4109541423112333
59645.00000,699883269.1826417446136475,310775.5855779465055093,227100.8727702368341852,87608.7731405814265599,-0.5687444312593345,0.7120768011167873,0.3989724290606746
59645.25000,699904869.1826417446136475,298026.4843512249644846,242123.7572007427224889,96087.0387331475503743,-0.6113744700902383,0.6786221293922465,0.3858698552732915
59645.50000,699926469.1826417446136475,284379.7637287257821299,256404.4483606895082630,104270.6710123938828474,-0.6518443292889440,0.6433757161896456,0.3717006453559081
59645.75000,699948069.1826417446136475,269882.8977481204201467,269905.5714633089955896,112137.2201201876305277,-0.6900799381310198,0.6064602890170983,0.3565194284839386
59646.00000,699969669.1826417446136475,254584.8773966919106897,282592.3932330305106007,119665.4185089117818279,-0.7260148080129308,0.5679976534530301,0.3403810150986333
59646.25000,699991269.1826417446136475,238536.0533600533090066,294432.7989764271769673,126835.1828351016592933,-0.7595894299958442,0.5281084279945788,0.3233402167825422
59646.50000,700012869.1826417446136475,221787.9916507358138915,305397.2648139714729041,133627.6124125575588550,-0.7907506863531054,0.4869118600837224,0.3054517074335996
59646.75000,700034469.1826417446136475,204393.3417110322043300,315458.8267560857348144,140024.9850908372900449,-0.8194512854329872,0.4445257167593202,0.2867699232603548
59647.00000,700056069.1826417446136475,186405.7163984473154414,324593.0481613399460912,146010.7513682399585377,-0.8456492277662238,0.4010662430345221,0.2673489988344765
59647.25000,700077669.1826417446136475,167879.5831048224354163,332777.9869634426431730,151569.5274864729726687,-0.8693073100715462,0.3566481809257970,0.2472427362457043
59647.50000,700099269.1826417446136475,148870.1651291840826161,339994.1639002857264131,156687.0881890299206134,-0.8903926726583284,0.3113848420249052,0.2265046042918269
59647.75000,700120869.1826417446136475,129433.3523168979008915,346224.5328253208426759,161350.3597583927621599,-0.9088763946994266,0.2653882265710144,0.2051877645839629
59648.00000,700142469.1826417446136475,109625.6198910494131269,351454.4540307336719707,165547.4138796107145026,-0.9247331409447556,0.2187691821090013,0.1833451214363242
59648.25000,700164069.1826417446136475,89503.9543334735935787,355671.6713643622351810,169267.4628103665309027,-0.9379408626725756,0.1716375950018260,0.1610293924352452
59648.50000,700185669.1826417446136475,69125.7851196841074852,358866.2937791633885354,172500.8562710884725675,-0.9484805550121681,0.1241026082588400,0.1382931966228927
59648.75000,700207269.1826417446136475,48548.9210723952419357,361030.7818145308992825,175239.0804027741833124,-0.9563360721922243,0.0762728593222602,0.1151891572716432
59649.00000,700228869.1826417446136475,27831.4900699832796818,362159.9393736559432000,177474.7590755327255465,-0.9614940017920640,0.0282567316348043,0.0917700162744058
59649.25000,700250469.1826417446136475,7031.8808277627831558,362250.9110291001270525,179201.6577668822719716,-0.9639435986355271,-0.0198373860521920,0.0680887572064501
59649.50000,700272069.1826417446136475,-13791.3145396047420945,361303.1849595359526575,180414.6901655043475330,-0.9636767785824246,-0.0679008385655746,0.0441987341336378
59649.75000,700293669.1826417446136475,-34579.3584678366605658,359318.6014931294484995,181109.9275929970026482,-0.9606881721082875,-0.1158244472657911,0.0201538032413504
59650.00000,700315269.1826417446136475,-55273.4276918389005004,356301.3671064865193330,181284.6112727926229127,-0.9549752371959285,-0.1634982629222048,-0.0039915456618920
59650.25000,700336869.1826417446136475,-75814.6760661662119674,352258.0736015884322114,180937.1674113694461994,-0.9465384306790912,-0.2108113343751628,-0.0281820607525088
59650.50000,700358469.1826417446136475,-96144.3017066758620786,347197.7220559699926525,180067.2249917823064607,-0.9353814367583525,-0.2576514988974584,-0.0523616059563035
59650.75000,700380069.1826417446136475,-116203.6196702583401930,341131.7510130015434697,178675.6361130105506163,-0.9215114509346517,-0.3039052002329803,-0.0764730479861924
59651.00000,700401669.1826417446136475,-135934.1413458869501483,334074.0682492451742291,176764.4986404369992670,-0.9049395170615452,-0.3494573403610873,-0.1004581558506898
59651.25000,700423269.1826417446136475,-155277.6616739720629994,326041.0853245301404968,174337.1808628192811739,-0.8856809145917841,-0.3941911710948180,-0.1242575161121037
59651.50000,700444869.1826417446136475,-174176.3552402786444873,317051.7539880690164864,171398.3477794739592355,-0.8637555923783475,-0.4379882316497061,-0.1478104672466826
59651.75000,700466469.1826417446136475,-192572.8822034618351609,307127.6033815359114669,167953.9885683551838156,-0.8391886445789444,-0.4807283382949985,-0.1710550565131989
59652.00000,700488069.1826417446136475,-210410.5049094875575975,296292.7768489707377739,164011.4447118155076168,-0.8120108233035201,-0.5222896320947786,-0.1939280227590831
59652.25000,700509669.1826417446136475,-227633.2159197870059870,284574.0670356525806710,159579.4381829144549556,-0.7822590816501741,-0.5625486905393189,-0.2163648085713903
59652.50000,700531269.1826417446136475,-244185.8780313656898215,272000.9478361681103706,154668.0990222897962667,-0.7499771396956456,-0.6013807085264039,-0.2382996050985474
59652.75000,700552869.1826417446136475,-260014.3766941345820669,258605.6016391052689869,149288.9915653158386704,-0.7152160648865699,-0.6386597536581637,-0.2596654327139677
59653.00000,700574469.1826417446136475,-275065.7850337223499082,244422.9402154527779203,143455.1385132146533579,-0.6780348570875033,-0.6742591001321783,-0.2803942604477641
59653.25000,700596069.1826417446136475,-289288.5414646486169659,229490.6175146325258538,137181.0419821465620771,-0.6385010274091384,-0.7080516446282653,-0.3004171667680421
59653.50000,700617669.1826417446136475,-302632.6396320763742551,213849.0325700066459831,130482.7006132594979135,-0.5966911588228493,-0.7399104064884465,-0.3196645438344243
59653.75000,700639269.1826417446136475,-315049.8301497712382115,197541.3206801628984977,123377.6217869073589100,-0.5526914355427321,-0.7697091131505941,-0.3380663467639483
59654.00000,700660869.1826417446136475,-326493.8333113244152628,180613.3310279192228336,115884.8279583795811050,-0.5065981273161319,-0.7973228702407582,-0.3555523887430232
59654.25000,700682469.1826417446136475,-336920.5616450172965415,163113.5889306432509329,108024.8561232472711708,-0.4585180141258424,-0.8226289139534272,-0.3720526819864300
59654.50000,700704069.1826417446136475,-346288.3508651540614665,145093.2409876313176937,99819.7494304816354997,-0.4085687364509628,-0.8455074413810593,-0.3874978235929786
59654.75000,700725669.1826417446136475,-354558.1974511034204625,126605.9815066652226960,91293.0399932561849710,-0.3568790562261039,-0.8658425123350021,-0.4018194242922271
59655.00000,700747269.1826417446136475,-361694.0007678259862587,107707.9587551781733055,82469.7220028194569750,-0.3035890140356728,-0.8835230139830047,-0.4149505769398575
59655.25000,700768869.1826417446136475,-367662.8073375400272198,88457.6597931276482996,73376.2143314785062103,-0.2488499689247556,-0.8984436773803349,-0.4268263604304051
59655.50000,700790469.1826417446136475,-372435.0545914399554022,68915.7729045380110620,64040.3119173034792766,-0.1928245085322413,-0.9105061327712036,-0.4373843734919423
59655.75000,700812069.1826417446136475,-375984.8111835976596922,49145.0269507333359797,54491.1253555152798072,-0.1356862190748605,-0.9196199884767173,-0.4465652916522252
59656.00000,700833669.1826417446136475,-378290.0107472499366850,29210.0073164048990293,44759.0082784822661779,-0.0776193070404528,-0.9257039163696943,-0.4543134395712712
59656.25000,700855269.1826417446136475,-379332.6758270448772237,9176.9485035308916849,34875.4722855330255697,-0.0188180672057960,-0.9286867254444801,-0.4605773699672235
59656.50000,700876869.1826417446136475,-379099.1286375400959514,-10886.4961598484678689,24873.0893822426332918,0.0405138052417699,-0.9285084039406478,-0.4653104395816977
59656.75000,700898469.1826417446136475,-377580.1852882786770351,-30911.5068006020592293,14785.3821014522000041,0.1001640572035735,-0.9251211099116573,-0.4684713720629434
59657.00000,700920069.1826417446136475,-374771.3301818575710058,-50828.3699400736513780,4646.7017007489293974,0.1599128698589033,-0.9184900902157868,-0.4700247973900490
59657.25000,700941669.1826417446136475,-370672.8674387845676392,-70566.7703352890384849,-5507.9049447255238192,0.2195339918759956,-0.9085945085084222,-0.4699417574564206
59657.50000,700963269.1826417446136475,-365290.0464296383433975,-90056.0995573120453628,-15642.8389137594604108,0.2787960013236172,-0.8954281641177334,-0.4682001677819212
59657.75000,700984869.1826417446136475,-358633.1587987345410511,-109225.7787712121207733,-25722.1022248587687500,0.3374636805467135,-0.8790000856217465,-0.4647852260088735
59658.00000,701006469.1826417446136475,-350717.6047368363360874,-128005.5928579170140438,-35709.4589943974351627,0.3952994852487719,-0.8593349853895608,-0.4596897588084634
59658.25000,701028069.1826417446136475,-341563.9266936845378950,-146326.0327526986657176,-45568.6033575730907614,0.4520650865216737,-0.8364735643127998,-0.4529145000960052
59658.50000,701049669.1826417446136475,-331197.8092016421142034,-164118.6426778402528726,-55263.3326051675976487,0.5075229627053293,-0.8104726592927973,-0.4444682949651799
59658.75000,701071269.1826417446136475,-319650.0439946535043418,-181316.3688247376703657,-64757.7238863344537094,0.5614380168301419,-0.7814052296210783,-0.4343682254382690
59659.00000,701092869.1826417446136475,-306956.4601356827188283,-197853.9059967609064188,-74016.3127625766210258,0.6135791950424825,-0.7493601820508695,-0.4226396559234565
59659.25000,701114469.1826417446136475,-293157.8193938826443627,-213668.0387589781312272,-83004.2718722866557073,0.6637210818453992,-0.7144420379602876,-0.4093161980997313
59659.50000,701136069.1826417446136475,-278299.6776232632109895,-228697.9737515102024190,-91687.5879786527657416,0.7116454491736049,-0.6767704494070471,-0.3944395967393864
59659.75000,701157669.1826417446136475,-262432.2133719394332729,-242885.6600038427277468,-100033.2357246786705218,0.7571427381945874,-0.6364795739226059,-0.3780595396485958
59660.00000,701179269.1826417446136475,-245610.0253814257448539,-256176.0943286980618723,-108009.3465040666924324,0.8000134551790412,-0.5937173204422881,-0.3602333963754045
59660.25000,701200869.1826417446136475,-227891.9010078498104122,-268517.6091646135901101,-115585.3709709733229829,0.8400694656794332,-0.5486444808244155,-0.3410258915943808
59660.50000,701222469.1826417446136475,-209340.5579031986417249,-279862.1405661136959679,-122732.2338508154352894,0.8771351744511444,-0.5014337628376534,-0.3205087200476817
59660.75000,701244069.1826417446136475,-190022.3615302949910983,-290165.4743911032564938,-129422.4798696823127102,0.9110485819038942,-0.4522687412407589,-0.2987601105663117
59661.00000,701265669.1826417446136475,-170007.0212479538749903,-299387.4690989313530736,-135630.4097877360181883,0.9416622111647106,-0.4013427437885542,-0.2758643470679932
59661.25000,701287269.1826417446136475,-149367.2677963122841902,-307492.2539317317423411,-141332.2056931185652502,0.9688439030264606,-0.3488576885855046,-0.2519112544826769
59661.50000,701308869.1826417446136475,-128178.5150391244096681,-314448.4015979458345100,-146506.0448830573004670,0.9924774789273643,-0.2950228883074234,-0.2269956573420119
59661.75000,701330469.1826417446136475,-106518.5087893815798452,-320229.0748983315424994,-151132.2018212911207229,1.0124632745827946,-0.2400538354868279,-0.2012168183109772
59662.00000,701352069.1826417446136475,-84466.9654650092124939,-324812.1470244551310316,-155193.1378115947882179,1.0287185489330137,-0.1841709814442052,-0.1746778633030012
59662.25000,701373669.1826417446136475,-62105.2032032960778452,-328180.2955120323458686,-158673.5781623808143195,1.0411777745905963,-0.1275985196265995,-0.1474851990372135
59662.50000,701395269.1826417446136475,-39515.7679174261866137,-330321.0700434121536091,-161560.5767346460197587,1.0497928169702389,-0.0705631822106092,-0.1197479280298963
59662.75000,701416869.1826417446136475,-16782.0566170959536976,-331226.9344643814256415,-163843.5678637005330529,1.0545330097804271,-0.0132930569480684,-0.0915772651175819
59663.00000,701438469.1826417446136475,6012.0598518146362039,-330895.2835119101800956,-165514.4057241134869400,1.0553851345883150,0.0439835705267084,-0.0630859587363922
59663.25000,701460069.1826417446136475,28782.6126567093706399,-329328.4348449014942162,-166567.3912680886569433,1.0523533117912336,0.1010393452704212,-0.0343877193748800
59663.50000,701481669.1826417446136475,51445.9075762908323668,-326533.5970344672095962,-166999.2869118750968482,1.0454588096139279,0.1576489401265906,-0.0055966569135174
59663.75000,701503269.1826417446136475,73918.8926394907030044,-322522.8142099181422964,-166809.3191754058352672,1.0347397767911517,0.2135901199739891,0.0231732720052856
59664.00000,701524869.1826417446136475,96119.5192082399735227,-317312.8880786395748146,-165999.1695003426284529,1.0202509035001455,0.2686447724027265,0.0518088058415449
59664.25000,701546469.1826417446136475,117967.0949930791393854,-310925.2780497348867357,-164572.9534846140013542,1.0020630139232498,0.3225999044145654,0.0801979087762895
59664.50000,701568069.1826417446136475,139382.6275506300444249,-303385.9801993558648974,-162537.1887805288424715,0.9802625926815749,0.3752486047248038,0.1082302896857075
59664.75000,701589669.1826417446136475,160289.1568500578578096,-294725.3858282397850417,-159900.7519130693690386,0.9549512463774938,0.4263909709205124,0.1357979089913075
59665.00000,701611269.1826417446136475,180612.0755120813846588,-284978.1203833270119503,-156674.8242871250549797,0.9262451006494109,0.4758350001513090,0.1627954726844855
59665.25000,701632869.1826417446136475,200279.4353267931146547,-274182.8635524194105528,-152872.8276713435188867,0.8942741325667134,0.5233974412602665,0.1891209124860115
59665.50000,701654469.1826417446136475,219222.2386489182244986,-262382.1513954269466922,-148510.3494731081300415,0.8591814379227899,0.5689046053466896,0.2146758506649546
59665.75000,701676069.1826417446136475,237374.7132599528995343,-249622.1614514575630892,-143605.0581564116873778,0.8211224330580784,0.6121931307680123,0.2393660475434956
59666.00000,701697669.1826417446136475,254674.5692822951241396,-235952.4818576369143557,-138176.6092025118414313,0.7802639912409377,0.6531106976314363,0.2631018292038564
59666.25000,701719269.1826417446136475,271063.2367385213728994,-221425.8656321614689659,-132246.5420723592687864,0.7367835143785341,0.6915166859470436,0.2857984924139443
59666.50000,701740869.1826417446136475,286486.0823765283566900,-206097.9714081021957099,-125838.1686991737806238,0.6908679418861621,0.7272827708946497,0.3073766833430400
59666.75000,701762469.1826417446136475,300892.6044345854897983,-190027.0920516888145357,-118976.4541176160128089,0.6427126998635890,0.7602934481638932,0.3277627462853818
59667.00000,701784069.1826417446136475,314236.6041045109159313,-173273.8727537261729594,-111687.8899204316840041,0.5925205952519714,0.7904464821136846,0.3468890383789616
59667.25000,701805669.1826417446136475,326476.3325698869302869,-155901.0203389493399300,-104000.3613212986092549,0.5405006613043044,0.8176532696014838,0.3646942062240746
59667.50000,701827269.1826417446136475,337574.6126514956122264,-137973.0056883661891334,-95943.0086904787458479,0.4868669624146741,0.8418391127787094,0.3811234203896730
59667.75000,701848869.1826417446136475,347498.9342841587495059,-119555.7613064650504384,-87546.0845140347373672,0.4318373680240166,0.8629433949452685,0.3961285640575780
59668.00000,701870469.1826417446136475,356221.5232759375358000,-100716.3761810258729383,-78840.8068038817582419,0.3756323068486482,0.8809196546985123,0.4096683725010029
59668.25000,701892069.1826417446136475,363719.3830582491355017,-81522.7901711141748820,-69859.2100509633019101,0.3184735140137302,0.8957355550454253,0.4217085207012914
59668.50000,701913669.1826417446136475,369974.3094194340519607,-62043.4902130955742905,-60633.9948642281378852,0.2605827847046629,0.9073727458435317,0.4322216571705990
59668.75000,701935269.1826417446136475,374972.8785154783399776,-42347.2106492107195663,-51198.3774701084985281,0.2021807486170638,0.9158266198471200,0.4411873829487508
59669.00000,701956869.1826417446136475,378706.4087645536637865,-22502.6399560276367993,-41585.9402592356273090,0.1434856797462447,0.9211059646314557,0.4485921757186099
59669.25000,701978469.1826417446136475,381170.8975445062969811,-2578.1360786373543306,-31830.4845570272736950,0.0847123559106360,0.9232325147348593,0.4544292600290987
59669.50000,702000069.1826417446136475,382366.9339181291870773,17358.5475391586696787,-21965.8867620599703514,0.0260709817988007,0.9222404103658193,0.4586984256672375
59669.75000,702021669.1826417446136475,382299.5888982181204483,37240.5232960753419320,-12025.9589409044110653,-0.0322338117054526,0.9181755709009026,0.4614057972435952
59670.00000,702043269.1826417446136475,380978.2850255897501484,57002.0164096691441955,-2044.3148914484759189,-0.0900038805562790,0.9110949930814594,0.4625635590094904
59670.25000,702064869.1826417446136475,378416.6472604736336507,76578.5960212449863320,7945.7574094368837905,-0.1470483833112293,0.9010659852293357,0.4621896397716402
59670.50000,702086469.1826417446136475,374632.3373744225245900,95907.3891797664691694,17911.4161710688167659,-0.2031844920016516,0.8881653498957205,0.4603073634796274
59670.75000,702108069.1826417446136475,369646.8741713697672822,114927.2767320142447716,27820.3782908033317653,-0.2582379926575359,0.8724785281004566,0.4569450716105862
59671.00000,702129669.1826417446136475,363485.4419597494415939,133579.0704351660970133,37641.0234530549205374,-0.3120437723091046,0.8540987186955765,0.4521357238491872
59671.25000,702151269.1826417446136475,356176.6897414702689275,151805.6709010566992220,47342.4894287330535008,-0.3644461915762900,0.8331259863963981,0.4459164837527716
59671.50000,702172869.1826417446136475,347752.5235785052645952,169552.2062708336161450,56894.7583232866600156,-0.4152993441837234,0.8096663716823660,0.4383282961029992
59671.75000,702194469.1826417446136475,338247.8945461070397869,186766.1517973051522858,66268.7336648744822014,-0.4644672068262767,0.7838310151101983,0.4294154624864956
59672.00000,702216069.1826417446136475,327700.5845869881450199,203397.4307735861220863,75436.3083623886923306,-0.5118236846836278,0.7557353076521265,0.4192252213357215
59672.25000,702237669.1826417446136475,316150.9924482135102153,219398.4974853644671384,84370.4236930841143476,-0.5572525595396878,0.7254980775097513,0.4078073382163002
59672.50000,702259269.1826417446136475,303641.9217165252193809,234724.4030755639832933,93045.1195987070968840,-0.6006473488320513,0.6932408225239837,0.3952137115947439
59672.75000,702280869.1826417446136475,290218.3727767685777508,249332.8453920796164311,101435.5766754471114837,-0.6419110850053750,0.6590869958655426,0.3814979986891058
59673.00000,702302469.1826417446136475,275927.3403059198753908,263184.2040388177265413,109518.1503350390994456,-0.6809560253355531,0.6231613511903957,0.3667152653209436
59673.25000,702324069.1826417446136475,260817.6176903817395214,276241.5619677855866030,117270.3976913821970811,-0.7177033028647520,0.5855893519379358,0.3509216629732527
59673.50000,702345669.1826417446136475,244939.6095214366796426,288470.7150349374278449,124671.0977884770400124,-0.7520825293006640,0.5464966479838974,0.3341741355446349
59673.75000,702367269.1826417446136475,228345.1530893573071808,299840.1709967891220003,131700.2658317410387099,-0.7840313606972118,0.5060086214740148,0.3165301575950017
59674.00000,702388869.1826417446136475,211087.3495652619749308,310321.1394501248723827,138339.1621163040399551,-0.8134950364929254,0.4642500023770739,0.2980475052156401
59674.25000,702410469.1826417446136475,193220.4053356046206318,319887.5142160214018077,144570.2963636485219467,-0.8404259020638668,0.4213445531394897,0.2787840600447518
59674.50000,702432069.1826417446136475,174799.4837405965954531,328515.8496448297519237,150377.4281831310363486,-0.8647829243916437,0.3774148208069357,0.2587976463965460
59674.75000,702453669.1826417446136475,155880.5672674192755949,336185.3322737683192827,155745.5643688311101869,-0.8865312097914746,0.3325819541060241,0.2381459009827272
59675.00000,702475269.1826417446136475,136520.3300635695050005,342877.7492064994294196,160660.9537262267549522,-0.9056415319246645,0.2869655822497504,0.2168861742821669
59675.25000,702496869.1826417446136475,116776.0204661525931442,348577.4545075239730068,165111.0800988270784728,-0.9220898775648358,0.2406837516385238,0.1950754622572390
59675.50000,702518469.1826417446136475,96705.3530898405151675,353271.3348163028131239,169084.6542334867699537,-0.9358570168248735,0.1938529161633323,0.1727703668205620
59675.75000,702540069.1826417446136475,76366.4098794522869866,356948.7752892614225857,172571.6050859829701949,-0.9469281038052765,0.1465879764631209,0.1500270832177483
59676.00000,702561669.1826417446136475,55817.5494121132942382,359601.6268744457047433,175563.0711266775615513,-0.9552923129143617,0.0990023632240432,0.1269014123014773
59676.25000,702583269.1826417446136475,35117.3236278270196635,361224.1758153537521139,178051.3921606949006673,-0.9609425154405664,0.0512081594271373,0.1034487955266953
59676.50000,702604869.1826417446136475,14324.4010751843197795,361813.1161691282177344,180030.1021289402560797,-0.9638750003432991,0.0033162563261570,0.0797243703838189
59676.75000,702626469.1826417446136475,-6502.5043207830203755,361367.5260103594628163,181493.9233058736135717,-0.9640892426731963,-0.0445634621583926,0.0557830438932872
59677.00000,702648069.1826417446136475,-27304.7000295838479360,359888.8478764383471571,182438.7622578802693170,-0.9615877225296856,-0.0923219119977451,0.0316795817156991
59677.25000,702669669.1826417446136475,-48023.5783440245577367,357380.8738937158486806,182861.7078724887978751,-0.9563757970102663,-0.1398505839992463,0.0074687103618285
59677.50000,702691269.1826417446136475,-68600.6776341204531491,353849.7359056897694245,182761.0317136305384338,-0.9484616271957585,-0.1870413066333074,-0.0167947700790714
59677.75000,702712869.1826417446136475,-88977.7426336101925699,349303.9008048723335378,182136.1909016088757198,-0.9378561618382374,-0.2337860023226349,-0.0410558653474042
59678.00000,702734469.1826417446136475,-109096.7849985555512831,343754.1711483022081666,180987.8336581890762318,-0.9245731790530707,-0.2799764428864374,-0.0652592612997393
59678.25000,702756069.1826417446136475,-128900.1454017150826985,337213.6910121945547871,179317.8075969087658450,-0.9086293869537845,-0.3255040099781066,-0.0893491959190691
59678.50000,702777669.1826417446136475,-148330.5584425990527961,329697.9569131991011091,177129.1707759535929654,-0.8900445837880953,-0.3702594665379230,-0.1132693320177617
59678.75000,702799269.1826417446136475,-167331.2216607407317497,321224.8334913593134843,174426.2054652818187606,-0.8688418777149489,-0.4141327455027678,-0.1369626337475633
59679.00000,702820869.1826417446136475,-185845.8699377101438586,311814.5735123479971662,171214.4345106479304377,-0.8450479658853071,-0.4570127622684866,-0.1603712501978272
59679.25000,702842469.1826417446136475,-203818.8565602652670350,301489.8416032823151909,167500.6401043261575978,-0.8186934719330772,-0.4987872576789637,-0.1834364095488190
59679.50000,702864069.1826417446136475,-221195.2421908439719118,290275.7409869662951678,163292.8846953130559996,-0.7898133403262990,-0.5393426786063741,-0.2060983274467421
59679.75000,702885669.1826417446136475,-237920.8929499659861904,278199.8423237136448734,158600.5336903589777648,-0.7584472852516099,-0.5785641034723973,-0.2282961334741881
59680.00000,702907269.1826417446136475,-253942.5887552034109831,265292.2136082801735029,153434.2795112752064597,-0.7246402907862038,-0.6163352203190551,-0.2499678197950399
59680.25000,702928869.1826417446136475,-269208.1429799750330858,251585.4499027686833870,147806.1664837681164499,-0.6884431580441924,-0.6525383652377938,-0.2710502162406582
59680.50000,702950469.1826417446136475,-283666.5343893464305438,237114.7015163632750046,141729.6159391566179693,-0.6499130937431671,-0.6870546290832085,-0.2914789962649965
59680.75000,702972069.1826417446136475,-297268.0521749394247308,221917.6990712818223983,135219.4508133256167639,-0.6091143332523775,-0.7197640403671476,-0.3111887182941709
59681.00000,702993669.1826417446136475,-309964.4547448880039155,206034.7737256719265133,128291.9189291313959984,-0.5661187895793327,-0.7505458320722213,-0.3301129070487064
59681.25000,703015269.1826417446136475,-321709.1427214905270375,189508.8706606388150249,120964.7140498675726121,-0.5210067180694216,-0.7792787996911116,-0.3481841793372354
59681.50000,703036869.1826417446136475,-332457.3463592120097019,172385.5537878689938225,113256.9936962230276549,-0.4738673847460346,-0.8058417571359263,-0.3653344186392745
59681.75000,703058469.1826417446136475,-342166.3273137411451899,154712.9995004642987624,105189.3926290190865984,-0.4247997242763069,-0.8301140961890526,-0.3814950024655061
59682.00000,703080069.1826417446136475,-350795.5943693358567543,136541.9771811555256136,96784.0308192194788717,-0.3739129716222573,-0.8519764538066589,-0.3965970859589952
59682.25000,703101669.1826417446136475,-358307.1323667611577548,117925.8141070302954176,88064.5146592829114525,-0.3213272495419805,-0.8713114898431796,-0.4105719444814457
59682.50000,703123269.1826417446136475,-364665.6431695901555941,98920.3423570680024568,79055.9301204333023634,-0.2671740923528664,-0.8880047755959508,-0.4233513769837672
59682.75000,703144869.1826417446136475,-369838.7970668402849697,79583.8253475633682683,69784.8265339420904638,-0.2115968848761709,-0.9019457909577508,-0.4348681707723428
59683.00000,703166469.1826417446136475,-373797.4925417871563695,59976.8617004041298060,60279.1896763674230897,-0.1547511943726429,-0.9130290249235539,-0.4450566268475348
59683.25000,703188069.1826417446136475,-376516.1218499877722934,40162.2642990561071201,50568.4028741294459905,-0.0968049726807230,-0.9211551707665714,-0.4538531433188575
59683.50000,703209669.1826417446136475,-377972.8393565382575616,20204.9126147322858742,40683.1949167185448459,-0.0379386058158511,-0.9262324034459201,-0.4611968525152087
59683.75000,703231269.1826417446136475,-378149.8290988123626448,171.5766965339394119,30655.5736844793063938,0.0216552108791447,-0.9281777228303463,-0.4670303053455395
59684.00000,703252869.1826417446136475,-377033.5675848794053309,-19869.2883820753595501,20518.7445595874451101,0.0817717921820806,-0.9269183422438795,-0.4713001942759995
59684.25000,703274469.1826417446136475,-374615.0774303824291565,-39847.7783420846972149,10307.0128993403395725,0.1421949944831753,-0.9223930978701753,-0.4739581040781273
59684.50000,703296069.1826417446136475,-370890.1670976127497852,-59692.8059360050901887,55.6701084156035222,0.2026979729760876,-0.9145538508837630,-0.4749612773532751
59684.75000,703317669.1826417446136475,-365859.6517575955949724,-79332.3971125419921009,-10199.1368502720924880,0.2630441734532752,-0.9033668509034646,-0.4742733798091123
59685.00000,703339269.1826417446136475,-359529.5501621619914658,-98694.0159120849421015,-20420.5523232473387907,0.3229885616932971,-0.8888140270690283,-0.4718652486302712
59685.25000,703360869.1826417446136475,-351911.2524208409595303,-117704.9161512765422231,-30571.1746555392455775,0.3822790869605180,-0.8708941714557272,-0.4677156059615976
59685.50000,703382469.1826417446136475,-343021.6537275332957506,-136292.5171859328402206,-40613.2337460453854874,0.4406583688515250,-0.8496239792778774,-0.4618117187953124
59685.75000,703404069.1826417446136475,-332883.2493982821470127,-154384.8002841080306098,-50508.7821083589151385,0.4978655890557592,-0.8250389114487435,-0.4541499864873901
59686.00000,703425669.1826417446136475,-321524.1870608146418817,-171910.7214208953664638,-60219.8976758655990125,0.5536385620776210,-0.7971938475053225,-0.4447364377387147
59686.25000,703447269.1826417446136475,-308978.2724763564183377,-188800.6356557488907129,-69708.8962112622393761,0.6077159517182328,-0.7661635008767369,-0.4335871202759011
59686.50000,703468869.1826417446136475,-295284.9262631854508072,-204986.7277035707957111,-78938.5508406024746364,0.6598395936308817,-0.7320425738557326,-0.4207283686358394
59686.75000,703490469.1826417446136475,-280489.0897083560121246,-220403.4428911280701868,-87872.3159466087236069,0.7097568789585460,-0.6949456362403004,-0.4061969383386348
59687.00000,703512069.1826417446136475,-264641.0788697913521901,-234987.9124244755948894,-96474.5524396838009125,0.7572231502681800,-0.6550067191980716,-0.3900399982281790
59687.25000,703533669.1826417446136475,-247796.3872499749995768,-248680.3667988232919015,-104710.7512896699481644,0.8020040589677748,-0.6123786241561495,-0.3723149767314429
59687.50000,703555269.1826417446136475,-230015.4384246292174794,-261424.5312700731155928,-112547.7521554159466177,0.8438778333015954,-0.5672319550548324,-0.3530892620609400
59687.75000,703576869.1826417446136475,-211363.2910920481372159,-273167.9975785625283606,-119953.9539968895260245,0.8826374079591887,-0.5197538906815813,-0.3324397607447743
